Name;Origin;PartOfHistory;Version;Domain;Format;Extension;Year;Keywords;Hierarchy;Source;Publication;Path;DescribingPath;NumberOfFeatures;NumberOfLeafFeatures;NumberOfTopFeatures;#Constraints;AverageConstraintSize;CtcDensity;FeaturesInConstraintsDensity;TreeDepth;AverageNumberOfChildren;NumberOfClauses;NumberOfLiterals;ClauseDensity;RatioOptionalFeatures;ConnectivityDensity;Void;#CORE;#Dead;NumberOfValidConfigurations;SimpleCyclomaticComplexity;IndependentCyclomaticComplexity
pid;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/pid/Berger2013.dimacs;systems_software/pid/Berger2013;1230.0;1229.0;1229.0;3778.0;3.93012175754367;3.07154471544715;0.999186991869919;2.0;1229.0;;;;;;;;;;;
pid;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/pid/Knüppel2017.xml;systems_software/pid/Knüppel2017;1242.0;943.0;33.0;891.0;3.03030303030303;0.717391304347826;0.838969404186795;7.0;4.1505016722408;;;;;;;;;;;
pid;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/pid/Passos2011.cfr;systems_software/pid/Passos2011;;;;;;;;;;;;;;;;;;;;
prpmc1100;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/prpmc1100/Berger2013.dimacs;systems_software/prpmc1100/Berger2013;1224.0;1223.0;1223.0;3754.0;3.94272775705914;3.06699346405229;0.999183006535948;2.0;1223.0;;;;;;;;;;;
prpmc1100;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/prpmc1100/Knüppel2017.xml;systems_software/prpmc1100/Knüppel2017;1236.0;939.0;34.0;875.0;3.048;0.707928802588997;0.835760517799353;7.0;4.15824915824916;;;;;;;;;;;
prpmc1100;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/prpmc1100/Passos2011.cfr;systems_software/prpmc1100/Passos2011;;;;;;;;;;;;;;;;;;;;
psim;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/psim/Berger2013.dimacs;systems_software/psim/Berger2013;1182.0;1181.0;1181.0;2995.0;2.68714524207012;2.53384094754653;0.999153976311337;2.0;1181.0;;;;;;;;;;;
psim;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/psim/Knüppel2017.xml;systems_software/psim/Knüppel2017;1194.0;905.0;30.0;826.0;2.97215496368039;0.69179229480737;0.829983249581239;7.0;4.1280276816609;;;;;;;;;;;
psim;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/psim/Passos2011.cfr;systems_software/psim/Passos2011;;;;;;;;;;;;;;;;;;;;
rattler;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/rattler/Berger2013.dimacs;systems_software/rattler/Berger2013;1312.0;1311.0;1311.0;3245.0;2.64006163328197;2.47332317073171;0.999237804878049;2.0;1311.0;;;;;;;;;;;
rattler;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/rattler/Knüppel2017.xml;systems_software/rattler/Knüppel2017;1324.0;1018.0;31.0;894.0;3.02796420581655;0.675226586102719;0.820996978851964;7.0;4.32352941176471;;;;;;;;;;;
rattler;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/rattler/Passos2011.cfr;systems_software/rattler/Passos2011;;;;;;;;;;;;;;;;;;;;
ref4955;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/ref4955/Berger2013.dimacs;systems_software/ref4955/Berger2013;1219.0;1218.0;1218.0;3099.0;2.68054211035818;2.5422477440525;0.999179655455291;2.0;1218.0;;;;;;;;;;;
ref4955;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/ref4955/Knüppel2017.xml;systems_software/ref4955/Knüppel2017;1231.0;931.0;31.0;862.0;2.95939675174014;0.700243704305443;0.836718115353371;7.0;4.1;;;;;;;;;;;
ref4955;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/ref4955/Passos2011.cfr;systems_software/ref4955/Passos2011;;;;;;;;;;;;;;;;;;;;
refidt334;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/refidt334/Berger2013.dimacs;systems_software/refidt334/Berger2013;1264.0;1263.0;1263.0;3140.0;2.66114649681529;2.48417721518987;0.999208860759494;2.0;1263.0;;;;;;;;;;;
refidt334;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/refidt334/Knüppel2017.xml;systems_software/refidt334/Knüppel2017;1276.0;969.0;32.0;870.0;2.98620689655172;0.681818181818182;0.817398119122257;7.0;4.15309446254072;;;;;;;;;;;
refidt334;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/refidt334/Passos2011.cfr;systems_software/refidt334/Passos2011;;;;;;;;;;;;;;;;;;;;
sa1100mm;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/sa1100mm/Berger2013.dimacs;systems_software/sa1100mm/Berger2013;1223.0;1222.0;1222.0;3760.0;3.93909574468085;3.0744071954211;0.999182338511856;2.0;1222.0;;;;;;;;;;;
sa1100mm;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/sa1100mm/Knüppel2017.xml;systems_software/sa1100mm/Knüppel2017;1235.0;939.0;32.0;878.0;3.0501138952164;0.710931174089069;0.840485829959514;7.0;4.16891891891892;;;;;;;;;;;
sa1100mm;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/sa1100mm/Passos2011.cfr;systems_software/sa1100mm/Passos2011;;;;;;;;;;;;;;;;;;;;
sam7ex256;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/sam7ex256/Berger2013.dimacs;systems_software/sam7ex256/Berger2013;1333.0;1332.0;1332.0;3989.0;3.84507395337177;2.99249812453113;0.999249812453113;2.0;1332.0;;;;;;;;;;;
sam7ex256;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/sam7ex256/Knüppel2017.xml;systems_software/sam7ex256/Knüppel2017;1345.0;1029.0;35.0;935.0;3.08663101604278;0.695167286245353;0.837918215613383;7.0;4.25316455696203;;;;;;;;;;;
sam7ex256;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/sam7ex256/Passos2011.cfr;systems_software/sam7ex256/Passos2011;;;;;;;;;;;;;;;;;;;;
se7751;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/se7751/Berger2013.dimacs;systems_software/se7751/Berger2013;1296.0;1295.0;1295.0;3254.0;2.66656422864167;2.5108024691358;0.999228395061728;2.0;1295.0;;;;;;;;;;;
se7751;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/se7751/Knüppel2017.xml;systems_software/se7751/Knüppel2017;1309.0;999.0;32.0;883.0;3.01698754246886;0.674560733384263;0.821237585943468;7.0;4.21935483870968;;;;;;;;;;;
se7751;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/se7751/Passos2011.cfr;systems_software/se7751/Passos2011;;;;;;;;;;;;;;;;;;;;
se77x9;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/se77x9/Berger2013.dimacs;systems_software/se77x9/Berger2013;1320.0;1319.0;1319.0;49937.0;6.71379938722791;37.8310606060606;0.999242424242424;2.0;1319.0;;;;;;;;;;;
se77x9;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/se77x9/Knüppel2017.xml;systems_software/se77x9/Knüppel2017;1333.0;1019.0;32.0;911.0;3.01866081229418;0.683420855213803;0.824456114028507;7.0;4.24203821656051;;;;;;;;;;;
se77x9;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/se77x9/Passos2011.cfr;systems_software/se77x9/Passos2011;;;;;;;;;;;;;;;;;;;;
sh4_202_md;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/sh4_202_md/Berger2013.dimacs;systems_software/sh4_202_md/Berger2013;1259.0;1258.0;1258.0;3196.0;2.66708385481852;2.5385226370135;0.999205718824464;2.0;1258.0;;;;;;;;;;;
sh4_202_md;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/sh4_202_md/Knüppel2017.xml;systems_software/sh4_202_md/Knüppel2017;1272.0;963.0;32.0;885.0;3.0135593220339;0.695754716981132;0.845125786163522;7.0;4.11326860841424;;;;;;;;;;;
sh4_202_md;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/sh4_202_md/Passos2011.cfr;systems_software/sh4_202_md/Passos2011;;;;;;;;;;;;;;;;;;;;
sh7708;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/sh7708/Berger2013.dimacs;systems_software/sh7708/Berger2013;1254.0;1253.0;1253.0;49851.0;6.7228541052336;39.7535885167464;0.999202551834131;2.0;1253.0;;;;;;;;;;;
sh7708;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/sh7708/Knüppel2017.xml;systems_software/sh7708/Knüppel2017;1267.0;961.0;32.0;876.0;3.04566210045662;0.691397000789266;0.842936069455406;7.0;4.13725490196079;;;;;;;;;;;
sh7708;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/sh7708/Passos2011.cfr;systems_software/sh7708/Passos2011;;;;;;;;;;;;;;;;;;;;
skmb91302;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/skmb91302/Berger2013.dimacs;systems_software/skmb91302/Berger2013;1218.0;1217.0;1217.0;3052.0;2.67529488859764;2.50574712643678;0.999178981937603;2.0;1217.0;;;;;;;;;;;
skmb91302;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/skmb91302/Knüppel2017.xml;systems_software/skmb91302/Knüppel2017;1230.0;939.0;31.0;840.0;2.975;0.682926829268293;0.816260162601626;7.0;4.2233676975945;;;;;;;;;;;
skmb91302;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/skmb91302/Passos2011.cfr;systems_software/skmb91302/Passos2011;;;;;;;;;;;;;;;;;;;;
sleb;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/sleb/Berger2013.dimacs;systems_software/sleb/Berger2013;1189.0;1188.0;1188.0;3009.0;2.68328348288468;2.53069806560135;0.999158957106812;2.0;1188.0;;;;;;;;;;;
sleb;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/sleb/Knüppel2017.xml;systems_software/sleb/Knüppel2017;1201.0;906.0;30.0;827.0;2.98428053204353;0.688592839300583;0.836802664446295;7.0;4.06779661016949;;;;;;;;;;;
sleb;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/sleb/Passos2011.cfr;systems_software/sleb/Passos2011;;;;;;;;;;;;;;;;;;;;
smdk2410;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/smdk2410/Berger2013.dimacs;systems_software/smdk2410/Berger2013;1266.0;1265.0;1265.0;50468.0;6.7667829119442;39.8641390205371;0.999210110584518;2.0;1265.0;;;;;;;;;;;
smdk2410;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/smdk2410/Knüppel2017.xml;systems_software/smdk2410/Knüppel2017;1279.0;979.0;32.0;884.0;3.09049773755656;0.691164972634871;0.82017200938233;7.0;4.26;;;;;;;;;;;
smdk2410;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/smdk2410/Passos2011.cfr;systems_software/smdk2410/Passos2011;;;;;;;;;;;;;;;;;;;;
snds;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/snds/Berger2013.dimacs;systems_software/snds/Berger2013;1219.0;1218.0;1218.0;3748.0;3.94343649946638;3.0746513535685;0.999179655455291;2.0;1218.0;;;;;;;;;;;
snds;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/snds/Knüppel2017.xml;systems_software/snds/Knüppel2017;1231.0;936.0;33.0;872.0;3.04587155963303;0.708367181153534;0.836718115353371;8.0;4.16949152542373;;;;;;;;;;;
snds;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/snds/Passos2011.cfr;systems_software/snds/Passos2011;;;;;;;;;;;;;;;;;;;;
sparc_erc32;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/sparc_erc32/Berger2013.dimacs;systems_software/sparc_erc32/Berger2013;1169.0;1168.0;1168.0;2972.0;2.69179004037685;2.54234388366125;0.999144568006843;2.0;1168.0;;;;;;;;;;;
sparc_erc32;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/sparc_erc32/Knüppel2017.xml;systems_software/sparc_erc32/Knüppel2017;1181.0;893.0;30.0;816.0;2.9828431372549;0.690939881456393;0.835732430143946;7.0;4.09722222222222;;;;;;;;;;;
sparc_erc32;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/sparc_erc32/Passos2011.cfr;systems_software/sparc_erc32/Passos2011;;;;;;;;;;;;;;;;;;;;
sparc_leon;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/sparc_leon/Berger2013.dimacs;systems_software/sparc_leon/Berger2013;1169.0;1168.0;1168.0;2972.0;2.69179004037685;2.54234388366125;0.999144568006843;2.0;1168.0;;;;;;;;;;;
sparc_leon;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/sparc_leon/Knüppel2017.xml;systems_software/sparc_leon/Knüppel2017;1181.0;893.0;30.0;816.0;2.9828431372549;0.690939881456393;0.835732430143946;7.0;4.09722222222222;;;;;;;;;;;
sparc_leon;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/sparc_leon/Passos2011.cfr;systems_software/sparc_leon/Passos2011;;;;;;;;;;;;;;;;;;;;
sparclite_sim;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/sparclite_sim/Berger2013.dimacs;systems_software/sparclite_sim/Berger2013;1169.0;1168.0;1168.0;2972.0;2.69179004037685;2.54234388366125;0.999144568006843;2.0;1168.0;;;;;;;;;;;
